127.bmp,2709.135042,-2443.711527,-2233.386758,3584.54847,-1618.312318,-2333.652005,1721.039045,-3307.531239,-113.8538067,868.4123284,1293.788976,-1923.648214,1950.699615,-1044.962742,-743.2783697,-1784.114148,-1074.951748,1493.69311,2212.990789,-771.7869013,-1602.142213,1240.969739,21.59426064,-210.6330589,24.02565087,-37.08518135,359.2820142,1470.126523,645.9971167,519.6707796,1072.999906,-148.581307,-158.2747828,-573.8947743,-746.3551135,176.6026035,388.7436431,886.0164464,223.3290559,0.680117989,523.8545218,-109.1074576,-79.66354574,28.03209582,109.0876558,286.0803228,-408.8568151,-216.3277916,1489.87638,497.2456002,-40.62923097,354.4661655,-629.6269572,167.6956508,151.5540902,271.041369,592.057902,592.9097554,250.522628,-208.3377958,-157.5789572,81.61490893,568.3714636,-59.37823849,89.31086002,397.1572275,-193.0956754,1011.178728,-654.8749999,195.5847031,-274.1720763,40.64276228,524.3645983,287.5020635,63.10164055,497.7316151,-14.38135282,-288.0681624,-31.67451465,543.8668537,689.4694196,-551.1538769,-204.6139627,160.8373477,435.0808292,309.6087662,-155.2347957,468.2793951,729.5646662,-562.3308693,329.6475053,-588.154145,-318.9612817,338.7351215,93.81174979,-538.0889596,-101.7803751,-124.3735787,208.9633183,-356.8839498,-752.8328289,-567.215752,-78.56291168,89.83064906,-77.75936699,-374.3103074,130.7140404,-251.3193414,-65.13204084,-260.7939818,-622.0241482,144.2028053,295.9139179,50.69514867,-89.90901436,-299.8712237,-70.55709765,-18.10566551,-348.0281424,405.1518119,-101.891344,-450.3339638,-387.3305713,128.762397,-45.52914598,129.4130015,-21.4017008,34.43647706,-222.1524979,488.2729624,-16.92416639,290.3233338,-223.5700826,-540.9514071,299.970197,-136.4321199,-623.6539248,-323.2915811,-145.3116462,141.9413184,-41.67164197,-36.21996542,74.05746154,293.6701656,235.2855355,-80.50937249,372.867476,419.7866808,147.2253111,-245.982292,149.6230118,-129.6881438,-374.4995431,-108.0400099,355.2690571,-173.3208652,-215.9144021,-73.40587619,145.4795369,-353.3642501,-30.5545569,405.3380801,-100.7202003,-101.7671124,174.2786708,517.5571015,-126.5881862,-202.7017103,126.2398389,76.33516159,-15.33485962,297.198781,-270.0075935,28.73109174,112.6343408,263.2029101,-138.0273863,-429.2477125,-187.7498266,180.6334351,231.3150369,163.7976804,175.7952891,-212.8602867,-39.21280486,177.8155674,165.1458705,46.25775719,-72.94002677,-174.3705543,-562.2776961,-48.84236728,60.43233468,173.4961437,-445.5443198,-222.8192485,31.70938976,162.2338724,349.440474,284.7857667,66.22467908,-299.8590372,41.49892929,-201.2909401,-280.032096,204.3823934,53.2485115,-290.4409114,509.8288074,187.947067,-327.2709925,141.2603686,-168.719788,-36.59930615,-134.5914817,-198.3975066,-501.4141549,-281.3071672,-149.5005234,-166.5641184,-161.4536111,194.1754293,239.0005591,-131.6337813,122.6341759,48.31601702,22.82465456,-129.5567073,-94.59665726,-131.3637308,183.4279062,373.1736015,389.7426266,-79.15591139,-123.2131338,69.37107853,207.315573,320.8890387,-210.5920981,-414.5720883,150.8325735,-186.6600861,101.7091805,97.14843021,183.6295677,175.5374445,123.6651666,31.89113309,409.5982183,306.6766926,123.5288764,-400.3381424,-39.72474562,-123.4700138,-51.34897942,170.4313588,108.6533974,301.2712126,-145.6438487,-147.7106767,-165.0900975,106.0602398,-74.10081288,-37.32270194,-220.3117026,219.7745484,-74.52232399,3.019557888,-63.73285925,1.251033786,216.164657,-259.5872379,293.0221368,129.7443841,-25.78063892,189.2978773,-128.6416897,276.5074182,127.9796511,-76.20627243,-130.8890725,-325.6665578,-96.29905027,-61.10574517,213.1415807,-32.30179125,102.5419043,2.688528367,-220.5120256,-509.0720198,202.1054846,-251.9272087,0.664739331,112.5054293,75.47198296,-151.8268618,4.002038463,304.0688623,-96.64393152,-133.4198181,68.34622321,-63.8771048,-147.2942681,-51.09097869,-32.08874105,311.2649679,-311.3047554,-2.984791404,184.9733654,-102.5058296,-69.53864263,-97.80188237,-0.602542798,149.9501141,124.5819629,-295.6399138,15.41459972,-186.2516688,-43.97088623,-296.5069088,130.7177807,-10.21335785,-214.5120927,-12.63123977,259.4951763,-197.7655229,-178.8679302,-33.71034739,35.42981158,107.7914494,41.82321912,255.3920719,52.86726574,-204.2185207,-9.860913692,170.391724,122.8860696,-63.40357633,140.0725351,117.871465,67.35039159,-203.2193666,164.3303153,6.902473623,32.37520828,117.9899305,121.6821665,-421.2170929,-76.94566589,-216.1435993,66.22433332,230.8086201,43.30948505,154.6770193,68.6977304,81.5223157,113.038648,9.308161642,-116.8915249,-112.8024454,-51.79148865,-29.7742131,168.70492,-154.2397082,-26.12413797,50.45641838,-90.35764431,75.24094725,-104.7970247,-111.9861682,-101.7999791,-218.8371102,-312.4400381,-245.6631883,173.5568577,-87.87930001,-85.40332413,328.8298284,190.304173,-48.80152314,427.085608,-65.3685594,-195.7730406,-7.04569632,161.2911353,-24.2505622,142.0616958,58.37015403,-254.1446217,81.77451658,235.9075744,115.3219499,-170.178621,-3.80772879,97.90273534,-209.4803081,42.41679929,90.14755112,218.9767285,-473.4759922,-81.09772312,-109.344692,268.0247657,-212.228958,146.1072886,28.32947543,87.59002015,101.3979384,-105.2526274,255.5412814,109.1048943,-16.11052268,-94.47548664,-104.428803,-36.61780752,30.74029917,-135.4598707,-50.63851184,-107.2932615,179.1930625,73.12434706,-108.128956,-157.0663024,-3.240662216,127.194823,-334.0765636,-282.5140352,-68.06723329,-144.8786927,42.47035932,123.7193385,113.3740724,241.9791288,113.3992283,5.357844457,-0.564931246,-82.19007697,-105.6031471,-173.7582938,109.4965512,-6.407600752,45.1138998,-62.05392651,56.66228613,27.80070319,-81.5338327,-91.14142081,-189.90502,22.66052534,49.43403792,-248.5866287,61.20720674,-35.32001654,60.40668144,-70.06838533,-75.22132753,-105.4549876,-41.17690265,-270.2039768,28.71092363,66.19078037,209.2801697,39.22486036,-183.9962783,-166.4890078,59.81780437,16.94785365,-44.68060445,-94.42246527,-4.147247359,18.2047844,-29.79669063,67.55051586,75.95609866,-84.35020973,99.01475445,250.0630914,196.7911455,144.666335,191.2165419,145.5486689,-51.50956344,-180.118714,-32.4971841,68.63296956,18.35955849,-200.6038371,9.991163205,-63.52669431,-112.888951,158.7678644,131.8707416,-142.9409215,-137.5221755,-132.66118,-73.20414758,180.6172544,286.2706435,-157.4798081,139.7381963,195.5236278,-78.61165102,-87.44255185,101.4530892,-79.80586833,17.22186518,-4.162416378,45.11554553,131.3602874,142.1842796,-294.538732,17.24876236,-66.37965352,2.382302973,4.579014162,-66.66153707,-42.2739126,22.93865578,145.2748535,-86.4235613,53.56652862,51.63408397,-209.2907409,13.73809537,91.54262841,32.7950146,66.77415192,-147.3964205,-28.80932222,136.0682265,210.0341789,-196.5325919,-11.02258855,124.0126197,-85.74160258,-121.9090239,-49.81345996,-69.85690694,-213.3197505,-136.2759913,154.3435581,-142.9661068,-260.7410184,-81.76680782,-40.21988704,41.28950955,-97.78855576,-4.549086811,64.74371767,-157.181115,-198.1131542,25.28981469,-160.3793107,32.50273917,129.965774,-161.8894341,-109.3039283,-113.3157475,-4.210034232,55.81230411,-30.0624186,93.87862698,-90.92001467,21.86000237,67.74935109,-46.49458409,81.91373543,79.32901472,65.02253472,-31.0761299,102.5625014,-49.12886769,135.8961603,-13.49351401,74.59747213,89.43868845,127.5489418,105.4337824,46.16757981,-132.657011,66.16904882,-2.95808602,-223.8784261,-93.42645559,-22.44674003,33.53137412,5.620520657,37.73643323,33.47090377,17.76800817,33.01063375,-69.45393015,83.76650468,-79.87267358,-54.00855093,-77.51923113,-97.93004885,5.051206126,10.61406054,107.7953458,105.5532318,-125.4511062,25.85823588,58.26675925,39.99407263,-30.75047337,31.29206398,-96.66039854,-53.12323475,-110.2535212,-14.4570788,-207.3667338,11.85814541,17.06985421,-67.48224284,99.91185963,-103.8436522,42.85286913,3.231117241,129.2534615,43.29575296,-6.011870408,116.4908728,-31.03686546,-38.40698559,8.66402604,-53.74210516,101.3967121,-43.73057581,70.308949,-18.49063198,9.666817136,119.5394882,-66.38751713,65.46236995,60.74546039,63.17913159,-80.80362845,-38.8538315,41.60628903,-113.5105768,-46.66287519,98.78369739,-84.56008845,100.5856814,-184.0478715,0.916535092,110.2208342,8.001572825,-18.04648969,17.9860948,-13.78830811,112.8078424,87.63925223,13.85418802,101.9589896,162.6324592,-81.37005579,-79.4233099,-60.24403284,-107.9839097,-50.55084516,85.59357559,133.6610827,-76.04342425,134.2319548,35.83198853,30.16328871,102.2079038,56.30733501,68.30322391,35.23884992,79.99853521,94.94323915,-4.308432729,-32.01473539,-97.32033642,-109.0521765,-37.71756611,-90.49281065,-58.91626911,-50.34443778,23.37891277,-38.42776858,-91.06900014,48.09411743,30.34786665,-103.6070296,-64.86153393,-28.16274118,-48.41649941,-43.49021624,5.979289694,-37.84860246,16.27307907,-127.0021616,-32.06129901,155.6401139,56.73607171,-62.86338261,109.8043672,-16.28734963,175.4173869,-133.7931463,25.24543605,25.24471785,30.76361623,-50.18734311,119.7955182,144.928677,-2.986243421,38.06817691,45.50686171,68.76870005,64.73487272,-12.42205494,54.45318649,-30.83869476,-35.00438808,4.009956534,-23.60625252,-74.41685003,-44.88700139,-48.48758873,-8.35536832,-71.36387739,60.04913463,151.548307,13.84734433,28.26493277,-69.79365439,153.1360904,114.4245248,92.34482052,-76.62815433,116.654027,-62.25597012,-45.92097295,-57.97544735,-185.5538753,-44.88922256,-28.62268998,-53.9434675,-20.71295717,24.80682165,181.6639848,96.45703404,64.35552357,31.77003414,-52.39540816,9.585762925,-1.757764459,-58.53318752,103.1579235,-17.78698474,24.57462201,51.96817111,71.04141807,92.70460811,-5.794651402,5.771688435,-44.80577997,39.71103205,149.2066856,179.0411852,91.15954441,130.9610166,-51.95524651,47.7289697,-14.02837673,-47.35269641,78.37202643,107.9964042,-121.1782141,-61.65271255,-84.60602706,61.35701824,116.7790466,34.20584204,-37.77795145,38.33074289,105.4071605,59.06487091,116.4216177,-2.30802715,-181.6264137,70.16600824,7.012081532,-147.3560936,2.884491973,-134.1028102,-81.49813579,81.63943578,96.2892456,102.4676394,134.4111198,69.97935858,-39.69408641,1.552085218,-37.78522686,-91.11005781,147.1019931,-90.90807695,-1.669502102,-68.30523651,117.8790153,-99.91063914,21.78932099,190.4168189,-63.16780407,-94.75937145,37.72638009,-4.999518567,27.31194053,33.23153001,-18.02410969,2.527087717,-8.141581096,64.25766336,-73.28294907,21.17282487,-94.83020088,-25.54252165,57.32349074,-10.38457595,58.28538886,23.9977022,130.6186368,-131.9940679,-44.39916069,-99.04949349,64.27174792,124.4495922,-95.92955242,-107.4543002,-62.29183016,-38.92656374,-197.6201969,53.0030986,-95.40824525,-48.92063728,-24.14678197,-25.51915917,84.82017275,-61.03057854,31.19387374,-4.454492583,18.83030212,80.63537827,48.41581111,95.64483182,161.3419953,-98.27846283,-54.91738006,20.61284812,-140.6496531,-86.91239281,-40.06731131,-80.84521016,29.24242114,-15.22810243,61.29789647,-67.07367853,131.5300946,100.7729147,-61.20649468,-66.73403926,-163.3612675,18.00332194,-74.98137533,0.6311778,103.8411501,24.75711876,31.20484022,-103.1800687,-29.71843046,5.798027698,44.52663173,79.67774002,82.40026532,87.41258657,-50.67169323,29.76558026,86.51174573,103.4069023,-56.73051574,47.26841303,21.17518744,34.11099544,12.71716744,15.58355651,-11.27106405,27.34601443,-25.36875552,-11.40422149,34.48456275,17.73867236,49.18130009,99.7587056,-48.48578299,42.25470332,112.9743705,101.9987052,6.800350991,-85.77595523,-95.35345789,53.28166677,87.86130558,-6.953839367,19.89853109,-45.71484099,-24.31776306,-39.80424257,14.05498312,126.6638154,67.44139011,-91.61352356,-101.5958702,-43.73411787,-1.914658405,-65.91627216,29.5417762,23.93307821,23.67379673,-60.11607139,53.75968919,-9.256190827,7.919525289,-8.232693104,-18.42845365,14.04554504,-20.9621654,19.36470372,-52.68037238,42.96241155,66.51314827,77.66354165,30.17608162,-37.62908338,20.84781308,-14.68157238,-25.17798532,42.16100981,102.527733,31.89282267,74.40969616,22.37301432,31.68193875,-104.9596118,55.19031695,-1.822966572,33.66120442,124.7182052,3.476650234,-22.65051074,57.39370121,9.554347425,-58.98953919,11.97037386,-91.29509916,34.20340501,-78.28568166,-44.6654612,-11.33277719,-0.191874137,8.931184949,43.52025389,8.280967496,-126.1996851,192.1867083,-48.51576149,9.100390372,2.867331931,-62.44799791,75.53596718,77.0226782,-60.08601168,-33.01207021,-98.64827418,5.019692972,76.9855829,42.03383699,-41.83094158,67.55373118,-87.15053081,19.09088302,12.93205962,-8.866465985,89.89514896,-33.04222236,29.29295944,43.74072546,-18.90284408,48.59617958,-50.2804668,121.1958752,-21.1776201,77.32043777,-55.47697027,86.93664386,13.84713592,-7.353913926,-62.02068142,-31.96224035,1.349934948,-0.715435404,18.64338691,42.38528321,71.04995627,-18.29067857,-10.95971361,-12.21708494,-20.08981539,10.47419126,0.875233933,-4.639588675,-42.15161427,79.52564189,93.99774243,-50.19309054,83.62911285,63.04884432,42.80983645,46.36622609,169.3884229,-62.10211146,-28.25380525,37.28302237,85.34456042,-121.690761,-22.84606871,1.350741391,5.151066895,-56.08185821,-18.36950166,-17.11166543,0.266703727,-10.95331621,28.89363721,-19.35985971,7.189720165,34.53705209,-5.652112071,42.25965849,-2.145644287,-42.48278301,7.240059336,-35.24881988,105.4312073,6.100256819,-30.5324436,-1.373698876,5.236771318,-11.85244267,14.35458254,-26.85174576,-49.04866508,-13.08340145,-22.07654144,20.97838533,3.445132789,9.848472159,-7.052565126,-56.28239592,-5.704857687,27.4718016,-113.4155783,82.67425437,84.89743328,-24.37228232,-5.646653117,15.27520391,-46.13387745,-20.1431032,-49.52535862,-55.73138556,49.89224374,23.59833053,9.949390158,-10.47365994,-44.49840396,-63.75542133,38.49417027,-14.14957334,36.01638565,-93.487906,30.11594088,43.16053027,31.31818137,38.91171727,-2.00163418,42.94980184,-53.65116743,-67.81948923,17.07080465,-7.145233799,4.468775408,33.1593839,-26.83671189,-65.54928705,-59.32786783,38.49313436,27.62911957,-145.214434,-30.18392864,-38.46968726,17.12898357,19.01037577,4.453036923,90.24094159,-49.42358725,138.0552416,36.56013874,17.61055971,-102.0590868,-69.03002705,-35.89678177,67.04711568,-38.30289158,50.75365061,-43.78845537,-15.79993543,21.49313616,82.03139946,-11.39455794,24.05278507,-2.29272929,26.00405589,54.52926792,47.88974146,80.72009867,26.18142242,26.79898029,34.1367397,89.67790804,26.60913776,44.93317534,76.7648483,-67.00233812,-62.15130619,-2.761472679,39.87854173,90.2502158,-21.51887691,53.37092885,-0.570563295,-62.08196646,-72.86745374,-30.692,40.0620561,-11.15877788,23.89921852,30.57617402,-10.07774172,-81.98794688,-15.65172063,-28.60498281,22.01326339,50.79485088,67.70419993,56.79793188,-30.14680853,-17.37983958,-52.0895171,-46.88536838,-20.11917066,25.46998459,61.71598306,40.79831878,-3.984118461,-41.80773059,-54.29725579,34.73087017,22.23041705,24.56450396,-13.89284786,-106.360951,99.87256782,69.5095906,73.01474834,-8.666126574,44.72316987,18.0887236,-8.441261512,73.69207588,-21.17576579,40.36915115,18.61068861,-0.631472978,14.07677374,69.0492061,51.63996713,17.06122672,-63.4106732,-83.27227253,23.99417703,2.660991396,-27.28449903,-45.0150957,-3.420429293,-12.11640712,-70.78215166,26.10124214,-2.98801559,-66.70298672,102.081824,-13.13529611,-9.927301875,20.65402751,-58.38578919,-0.534199943,1.587912377,2.455870537,99.87902267,28.09407013,18.19830277,-0.20767664,60.55747632,25.89324604,-27.12348574,13.0784946,68.04944585,54.81442295,66.51671761,-96.59571345,-9.76552602,29.6552051,-21.32990054,-19.97489275,-9.692872957,5.359421173,-7.766921708,-93.67597417,-34.81275702,-82.2877554,-15.40904667,65.23570407,81.99034807,30.89552488,44.67009505,73.3222921,12.51377336,51.51091151,-58.00451351,51.87725049,-3.699224398,-2.57277052,-41.66408733,50.31567235,-115.6375826,8.524833922,-33.70523872,24.31322263,-39.96541504,-17.20654048,41.94766916,-56.60197975,-39.99173564,-23.17336375,-85.30277247,-23.88117268,-43.23360351,-26.59293221,14.31648823,-66.67236142,-4.371595018,-62.0288864,-68.46880173,-3.481980601,-39.81796994,72.05216892,48.8087343,31.90913727,24.3410905,-46.16147306,98.0538211,-22.33281111,-9.13366294,48.2934082,-67.67795304,2.80314965,-8.437649149,-26.31777759,84.16773524,16.36773115,-43.28444495,-34.37717962,25.84942283,-71.20711991,21.09503358,-16.15952565,48.93640223,37.1307297,-58.61227605,-55.64818995,23.56123652,42.53815643,28.59571342,-12.64778906,7.149627501,64.01632929,-76.33694148,37.07988603,20.98548604,-34.78908753,44.55880483,71.74614135,46.29024434,6.0909288,23.20625056,-87.67030642,42.73399034,31.23216301,25.54926329,11.81850082,-71.03896448,66.94512364,-33.21278127,-0.541011324,-13.65310604,-20.58319948,15.67839651,-0.095685514,-8.740904702,-28.35972501,-1.334077586,-64.71761418,16.0513035,10.56385133,-22.47921088,-7.64522404,19.24814911,-4.393487656,-3.744074357,-50.42790029,24.00402608,-42.14482671,30.44834826,8.904215159,38.37077586,-36.87939212,-22.60952379,-29.40341611,-70.67808135,-7.12001335,-35.98930628,-1.125510125,0.391012633,-20.11828826,-39.12514087,-0.022141089,51.54038055,-20.08056537,32.28236318,-25.50960021,-18.11544619,-103.1519529,17.41521225,-73.42416061,12.06302385,100.6256291,27.12234655,-4.032178924,-31.94995814,-3.805935372,72.37802954,68.62821312,-5.190936976,-26.90678025,-12.73392409,45.51100603,17.78283556,46.08182425,37.87475655,62.9183233,30.34995263,14.75220094,-28.41107534,-32.13164976,15.91401455,41.63099766,48.65062549,31.10230656,40.91143887,4.592327063,-57.35382743,55.92262471,-46.58942794,23.12854015,-0.229421356,58.28608616,-19.25541077,-15.88255043,35.97019052,10.44529093,27.18982072,13.79160803,-20.5338332,21.93748751,33.32488325,-0.903173445,42.27430682,108.8589046,-47.95803235,-27.24598977,32.74694199,-59.25149344,-10.51214123,-16.37355204,25.22190795,25.4955714,-17.61827602,-24.16375713,10.40642112,4.477375422,4.583056294,4.273868837,34.66593802,-83.33573616,-51.43573067,51.23239136,27.20027053,-12.59979973,-29.31230632,-69.30898038,44.58034119,-22.22537821,1.139218582,39.41038021,20.59420194,47.86237564,-8.170211629,12.70105181,26.00594632,77.91443695,-71.40099474,-29.59151638,-65.30824665,3.081216999,10.31993416,-28.89469804,11.65427856,41.06744029,-19.19880539,10.93462555,15.43035602,-14.51322218,-5.467102282,-2.105205435,5.165492978,5.828925836,-73.17981812,8.318969622,88.93996742,30.17686148,-1.686930095,47.87846908,-50.35280855,-28.15968251,-36.53231396,2.44449128,-59.19136058,5.542402816,0.755272347,-59.01179915,53.19717181,23.88109749,5.275379043,61.0521365,44.2575392,-22.53637445,64.22975802,6.54634043,26.65457017,33.15463267,-58.39371071,-44.8474063,-12.72580834,33.21389484,-16.43405252,74.63061078,71.03794584,93.25982162,-69.28321831,56.99463847,-61.30687544,-27.01768762,67.29587374,-21.77200447,?.
